regime,subtask,direction,site,site_index,n,mean_attribution,mean_abs_attribution,mean_corrupt_metric,mean_clean_metric
tail,drop_argument,bad_to_good,resid_post_layer_04,5,12,0.7618815104166666,1.2361653645833333,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_post_layer_01,2,12,-0.3594156901041667,1.1251220703125,2.151041626930237,4.997395813465118
tail,drop_argument,bad_to_good,resid_embed,0,12,0.5224100748697916,0.8689676920572916,2.151041626930237,4.997395813465118
tail,drop_argument,good_to_bad,resid_post_layer_20,21,12,3.4983723958333335,6.0341796875,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_23,24,12,2.8489583333333335,5.272135416666667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_19,20,12,2.564453125,5.094401041666667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_18,19,12,2.3610026041666665,5.0712890625,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_21,22,12,1.5930989583333333,5.018880208333333,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_22,23,12,2.0546875,4.881510416666667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_16,17,12,2.1624755859375,4.6734619140625,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_17,18,12,1.6549479166666667,4.319010416666667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_15,16,12,1.4309895833333333,4.059895833333333,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_14,15,12,1.3658854166666667,3.5638020833333335,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_13,14,12,1.169189453125,3.1796061197916665,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_12,13,12,1.09375,2.65625,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_11,12,12,1.1123250325520833,2.6097208658854165,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_10,11,12,0.9479166666666666,2.298828125,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_09,10,12,0.8030598958333334,2.1389973958333335,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_08,9,12,0.6584726969401041,1.8531341552734375,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_07,8,12,0.6479288736979166,1.73162841796875,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_06,7,12,0.5005696614583334,1.4649251302083333,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_02,3,12,0.8717041015625,1.4635009765625,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_05,6,12,0.6015625,1.2740885416666667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_01,2,12,0.56298828125,1.1495768229166667,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_03,4,12,0.5270182291666666,1.1005859375,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_04,5,12,0.7920328776041666,1.0389404296875,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_post_layer_00,1,12,0.170806884765625,0.9429219563802084,-4.997395813465118,-2.151041626930237
tail,drop_argument,good_to_bad,resid_embed,0,12,-0.2560628255208333,0.5409749348958334,-4.997395813465118,-2.151041626930237
xtail,drop_argument,bad_to_good,resid_post_layer_20,21,9,1.8168402777777777,4.959201388888889,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_22,23,9,3.1710069444444446,4.592881944444445,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_21,22,9,3.4803059895833335,4.49365234375,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_18,19,9,2.5771484375,4.422634548611111,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_19,20,9,1.5529513888888888,4.224826388888889,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_23,24,9,2.2975260416666665,3.909939236111111,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_17,18,9,2.1397569444444446,3.8428819444444446,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_16,17,9,1.8825954861111112,3.777560763888889,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_15,16,9,2.3938802083333335,3.623046875,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_14,15,9,1.8578830295138888,2.7379828559027777,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_01,2,9,0.06727430555555555,2.689670138888889,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_13,14,9,1.4826388888888888,2.5477430555555554,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_00,1,9,-0.1356472439236111,2.095065646701389,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_12,13,9,1.5166015625,1.9656032986111112,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_11,12,9,1.3857387966579862,1.8842264811197917,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_09,10,9,1.4059244791666667,1.8792317708333333,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_10,11,9,1.4857855902777777,1.8505859375,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_05,6,9,1.024658203125,1.8419325086805556,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_04,5,9,0.3244357638888889,1.8296440972222223,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_06,7,9,0.9663628472222222,1.8296440972222223,3.572916719648573,5.8541666401757135
xtail,drop_argument,bad_to_good,resid_post_layer_07,8,9,1.2145182291666667,1.7985026041666667,3.572916719648573,5.8541666401757135
