regime,subtask,direction,site,site_index,n,mean_attribution,mean_abs_attribution,mean_corrupt_metric,mean_clean_metric
tail,inchoative,good_to_bad,resid_post_layer_22,23,13,2.6762319711538463,2.8189603365384617,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_19,20,13,2.5353064903846154,2.715594951923077,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_17,18,13,2.462139423076923,2.6712740384615383,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_18,19,13,2.236515925480769,2.4756234975961537,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_14,15,13,1.9397348257211537,2.4685809795673075,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_13,14,13,1.9475661057692308,2.466796875,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_05,6,13,2.0211275540865383,2.4307955228365383,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_21,22,13,1.9278094951923077,2.4193960336538463,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_10,11,13,1.9734074519230769,2.3940805288461537,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_15,16,13,1.4967698317307692,2.3770282451923075,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_06,7,13,1.9743088942307692,2.28515625,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_11,12,13,1.9340444711538463,2.279296875,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_07,8,13,1.9505709134615385,2.2747896634615383,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_09,10,13,1.9571814903846154,2.2176983173076925,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_12,13,13,1.5667630709134615,2.1629169170673075,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_08,9,13,1.7904897836538463,2.143855168269231,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_04,5,13,1.8413461538461537,2.102313701923077,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_03,4,13,1.8079927884615385,2.0646033653846154,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_02,3,13,1.1769831730769231,1.5721153846153846,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_00,1,13,0.31191781850961536,1.5707444411057692,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_post_layer_01,2,13,0.3198429987980769,1.3641263521634615,-2.6971154029552755,0.3221153662754939
tail,inchoative,good_to_bad,resid_embed,0,13,0.17487980769230768,0.7995793269230769,-2.6971154029552755,0.3221153662754939
xtail,inchoative,bad_to_good,resid_post_layer_19,20,7,2.727818080357143,3.634068080357143,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_21,22,7,3.267299107142857,3.4536830357142856,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_20,21,7,2.439732142857143,3.453125,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_15,16,7,2.7921316964285716,3.3194754464285716,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_18,19,7,2.1244419642857144,3.279575892857143,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_16,17,7,1.9029017857142858,3.2154017857142856,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_14,15,7,2.0223214285714284,2.9151785714285716,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_22,23,7,2.406529017857143,2.6046316964285716,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_23,24,7,2.3125,2.474330357142857,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_02,3,7,-1.4486607142857142,2.296875,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_17,18,7,0.6071428571428571,2.2388392857142856,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_13,14,7,1.4135044642857142,2.20703125,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_12,13,7,1.3046875,1.9810267857142858,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_01,2,7,0.14285714285714285,1.859375,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_11,12,7,0.8427734375,1.8193359375,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_10,11,7,0.8415178571428571,1.7957589285714286,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_03,4,7,-1.1821986607142858,1.5750558035714286,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_06,7,7,-0.7313058035714286,1.4235491071428572,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_05,6,7,-0.8141741071428571,1.3577008928571428,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_00,1,7,0.0005580357142857143,1.3331473214285714,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_07,8,7,-0.20145089285714285,1.2795758928571428,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_embed,0,7,0.0012555803571428572,1.2509765625,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_09,10,7,0.4058314732142857,1.2317243303571428,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_04,5,7,-1.1041782924107142,1.1219656808035714,-0.044642891202654154,2.2589286225182668
xtail,inchoative,bad_to_good,resid_post_layer_08,9,7,0.06291852678571429,0.9256417410714286,-0.044642891202654154,2.2589286225182668
xtail,inchoative,good_to_bad,resid_post_layer_13,14,7,3.0245535714285716,3.0245535714285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_20,21,7,2.8604910714285716,2.8604910714285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_21,22,7,2.7276785714285716,2.7276785714285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_23,24,7,2.3125,2.474330357142857,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_04,5,7,2.4698660714285716,2.4698660714285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_05,6,7,2.4642857142857144,2.4642857142857144,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_17,18,7,2.437220982142857,2.437220982142857,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_19,20,7,2.4112723214285716,2.4112723214285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_12,13,7,2.3705357142857144,2.3705357142857144,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_11,12,7,2.3560267857142856,2.3560267857142856,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_22,23,7,2.21875,2.345982142857143,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_07,8,7,2.2354910714285716,2.2354910714285716,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_03,4,7,2.2098214285714284,2.2098214285714284,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_10,11,7,2.2075892857142856,2.2075892857142856,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_06,7,7,2.0502232142857144,2.0502232142857144,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_18,19,7,2.029296875,2.029296875,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_16,17,7,1.9786551339285714,1.9979073660714286,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_14,15,7,1.9958147321428572,1.9958147321428572,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_01,2,7,-0.41287667410714285,1.9220842633928572,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_08,9,7,1.8426339285714286,1.8426339285714286,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_09,10,7,1.7879464285714286,1.7879464285714286,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_02,3,7,-0.13755580357142858,1.5119977678571428,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_00,1,7,0.20005580357142858,1.4796316964285714,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_post_layer_15,16,7,1.3314034598214286,1.3482840401785714,-2.2589286225182668,0.044642891202654154
xtail,inchoative,good_to_bad,resid_embed,0,7,0.45945521763392855,0.7836739676339286,-2.2589286225182668,0.044642891202654154
